model_id,delta,ma_window,min_gap_samples,n_records,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_108,0.01,300,5000,229,180554.47598253275,5.681222707423581,33.4410480349345,0.1908041550330552,0.13447915510803976,0.3078212287086497,0.21187682155255871,0.20129920953835673,0.4283388661599553,0.06907050001858768,0.14910044197963385,5.216958762886591,6.5216041237113345,2.490846088416477,-5.277839455182957,-8.219496773860747,-7.523168001084236,2.2838427947598254,31.157205240174672,3.3973799126637556,1.4944192139737988
model_109,0.015,10,500,229,180554.47598253275,5.681222707423581,97.67685589519651,0.15659906563578638,0.14348300146573337,0.36251771173746405,0.3302958608834426,0.6614036607711151,0.8306273039544295,0.07368893656701984,0.10484270476705596,2.551263636363633,4.401049090909091,9.657396035284899,-6.91571713690245,-14.534974698507089,-5.272027220728952,4.467248908296943,88.5938864628821,1.2139737991266375,3.9993187772925762
model_110,0.015,10,1000,229,180554.47598253275,5.681222707423581,68.37554585152839,0.19262316006354482,0.16734990459694557,0.4161899044663445,0.35798652828627864,0.5542158386751246,0.8163550487529424,0.08334128350187389,0.13325970181025573,3.490899999999997,5.36627,6.481079222783588,-5.081476297327523,-10.571377774716558,-4.607267916711608,4.331877729257642,62.33624454148472,1.3493449781659388,3.5916448326055312
model_111,0.015,10,2000,229,180554.47598253275,5.681222707423581,45.59825327510917,0.2212329328168216,0.16731403678867054,0.4308903385090578,0.3163858140680969,0.34848222745088914,0.7188889142652307,0.08568147979274374,0.15952398279436283,4.946504587155966,6.623631192660553,4.104142425476959,-4.373047407205509,-8.130485925280862,-5.232319414543379,3.6200873362445414,41.82532751091703,2.061135371179039,2.4983522561863167
model_112,0.015,10,3000,229,180554.47598253275,5.681222707423581,34.81659388646288,0.2037178241985484,0.15066034327656894,0.3602360037232054,0.2592487810318391,0.268553752309853,0.5432698309624845,0.08443643809408226,0.15264809878528143,4.910841584158413,6.465532673267324,3.0602845025400023,-4.5587672497149905,-7.454714133661638,-6.4688724103617545,2.7903930131004366,32.02620087336245,2.890829694323144,1.9365735080058228
model_113,0.015,10,4000,229,180554.47598253275,5.681222707423581,28.419213973799128,0.18791342692600888,0.13429164953041767,0.3096049413403096,0.21347564348144732,0.21300107297731236,0.43617301405960535,0.08262352411762793,0.14998746498641005,5.060931937172773,6.484811518324606,2.4473566892670076,-4.88023589874364,-7.2603582606340105,-7.506768604261338,2.2183406113537116,26.200873362445414,3.462882096069869,1.5124716157205238
model_114,0.015,10,5000,229,180554.47598253275,5.681222707423581,23.951965065502183,0.1682219760186997,0.11098684844205099,0.26268091426458795,0.17037441176671383,0.17111503781488369,0.36157024790148345,0.0692285491229614,0.1420136163791242,5.568944444444452,6.556986666666671,2.053946758719265,-5.112919331464726,-7.122700138092236,-8.24340010719027,1.8384279475982532,22.11353711790393,3.8427947598253276,1.159877729257641
model_115,0.015,25,500,229,180554.47598253275,5.681222707423581,125.64192139737992,0.1395636367491512,0.13218803542426866,0.3519072858197858,0.333562321426882,0.7723684783407362,0.8992747206271481,0.06340492040546125,0.08737382927241848,2.1560884955752186,3.7309088495575184,12.433933385756298,-8.267708059336755,-18.15480274269224,-5.03158429844504,4.91703056768559,114.1877729257642,0.7641921397379913,4.556425036390102
model_116,0.015,25,1000,229,180554.47598253275,5.681222707423581,84.20087336244542,0.1803788680575009,0.1627142727543739,0.41575893569209016,0.37486815781373506,0.6431362908148164,0.8765536301755156,0.07509340228896623,0.11642529808326701,3.1917955555555526,4.849283555555551,7.900797430607907,-5.6768756849464,-12.520320698020777,-4.159083309413579,4.764192139737991,77.0,0.9170305676855895,4.152372634643378
model_117,0.015,25,2000,229,180554.47598253275,5.681222707423581,53.73362445414847,0.215839401612639,0.16493980046092174,0.44338909426148293,0.33282341439057994,0.39759459045677903,0.7822283401303437,0.07839674966232253,0.14659872606889188,4.751274336283183,6.540184070796456,4.766348981517801,-4.461113186323765,-8.941115672626836,-4.635959104744282,4.048034934497816,49.4410480349345,1.6331877729257642,2.9165269286754008
model_118,0.015,25,3000,229,180554.47598253275,5.681222707423581,39.99126637554585,0.198832097650251,0.14079730874304228,0.369902885854606,0.2540389017699645,0.27120235916151664,0.5861966899726982,0.07286514327698895,0.1459974536169173,5.1073584905660345,6.6965141509433925,3.459851573899081,-4.73940743788443,-8.106541956172578,-6.208678606687954,3.021834061135371,36.96943231441048,2.6593886462882095,2.0299825327510916
model_119,0.015,25,4000,229,180554.47598253275,5.681222707423581,32.05240174672489,0.1873639131470645,0.13358467812242275,0.3125453184305267,0.2162861743728381,0.19863742623503733,0.44709058173609934,0.07566757962893936,0.14725807874385966,5.298326530612242,6.524621428571427,2.719900452025513,-5.035097444193776,-7.750980069471382,-7.384579712341,2.3668122270742358,29.685589519650655,3.314410480349345,1.5836768558951964
model_120,0.015,25,5000,229,180554.47598253275,5.681222707423581,26.62882096069869,0.17031178488207016,0.12074804528191058,0.2609896234967218,0.18042283506683787,0.15654574183985948,0.35219800677673785,0.07133599707476221,0.14341895781595246,5.253337016574583,6.246590055248611,2.2448283034848258,-5.156697649238937,-7.412897387842224,-8.080999526662183,1.9344978165938864,24.694323144104803,3.7467248908296944,1.2820727802037841
model_121,0.015,50,500,229,180554.47598253275,5.681222707423581,156.95633187772927,0.12550695740837775,0.12170651515717525,0.333762758403871,0.32434575395578696,0.8705575135256615,0.9352917582175223,0.05654356303829323,0.07476848782945555,1.792763157894732,2.99709649122807,15.064490250464132,-10.414321676128592,-23.053249417411426,-5.535905840421671,5.240174672489083,143.1703056768559,0.4410480349344978,5.035775836972344
model_122,0.015,50,1000,229,180554.47598253275,5.681222707423581,100.17903930131004,0.1738518339645777,0.16259828613201582,0.41698355407282095,0.3890456076389631,0.7376116420041413,0.9275669018027096,0.07382456725666749,0.10789393411702076,2.822552631578944,4.266107894736838,9.01799574161637,-6.481285044769613,-14.769687863855632,-3.9484373470169962,5.148471615720524,91.82969432314411,0.5327510917030568,4.729152838427948
model_123,0.015,50,2000,229,180554.47598253275,5.681222707423581,61.10043668122271,0.21604737144696637,0.16425468361644827,0.4598422918858177,0.34082058030708917,0.4044410027424412,0.8368246050977877,0.07290758280442684,0.14186036654484352,4.751710526315784,6.572402631578946,5.244800305039518,-4.62397020992254,-9.791926795127823,-4.153529035223828,4.406113537117904,56.4061135371179,1.275109170305677,3.1607976710334795
model_124,0.015,50,3000,229,180554.47598253275,5.681222707423581,44.467248908296945,0.2051598197832573,0.14699579466262747,0.3883814974566863,0.27204696437012255,0.3109054789860081,0.6187182783252653,0.07169754986792262,0.14442886805661412,5.069897196261681,6.602706542056075,3.7281512609542524,-4.6736447503281955,-8.465866948518027,-5.690197406691795,3.296943231441048,41.1703056768559,2.3842794759825328,2.2856593886462884
model_125,0.015,50,4000,229,180554.47598253275,5.681222707423581,35.18777292576419,0.18854309609308992,0.13101088676578945,0.3237363924145384,0.22039974500965104,0.20959967266800042,0.4749958681470369,0.06872112766526771,0.14184077858859132,5.359286432160804,6.671897487437189,2.921036366747646,-4.990027252809512,-8.000362316351266,-6.991409939379249,2.5633187772925763,32.624454148471614,3.1179039301310043,1.68953711790393
model_126,0.015,50,5000,229,180554.47598253275,5.681222707423581,29.117903930131003,0.18425660212851028,0.1285099315773381,0.29300282009760553,0.1982871554412338,0.17722358484624087,0.40130377763629754,0.06881652603434762,0.14647743448537923,5.3250476190476155,6.555614814814816,2.372763027402657,-5.156051926924606,-7.652425773346857,-7.8117951347178485,2.091703056768559,27.026200873362445,3.589519650655022,1.3596448326055317
model_127,0.015,75,500,229,180554.47598253275,5.681222707423581,178.58078602620088,0.11798482699582469,0.11622465348302717,0.32702681676440926,0.3222557218371321,0.9183860232441018,0.9678467335672576,0.05423173881074958,0.06842786456209098,1.6148684210526265,2.8158526315789443,16.475864405933162,-11.913193681951673,-26.51082658523359,-5.82835102943735,5.436681222707423,163.25764192139738,0.2445414847161572,5.316751091703057
model_128,0.015,75,1000,229,180554.47598253275,5.681222707423581,110.68122270742359,0.16691499928601522,0.15943802650267452,0.4130514227935364,0.3945351945948518,0.7894332107085767,0.9540792540792541,0.07253512088097733,0.10120147948319655,2.5865964912280655,4.075074561403505,9.676605039595959,-7.02834533927902,-16.29715020610959,-3.7913228185274908,5.358078602620087,101.62882096069869,0.3231441048034934,5.008663755458516
model_129,0.015,75,2000,229,180554.47598253275,5.681222707423581,65.6593886462882,0.21773483999197069,0.16748651859110522,0.4716352322224124,0.3528669737545123,0.40356824227232657,0.8758162499942619,0.06973110155231581,0.14036402550374094,4.830158590308364,6.735272246696031,5.491567760624217,-4.564034835555464,-10.164722732726197,-3.6064856467954267,4.676855895196507,60.64192139737991,1.0043668122270741,3.3776186317321693
model_130,0.015,75,3000,229,180554.47598253275,5.681222707423581,47.34497816593886,0.2060930679957296,0.1474212608722506,0.3982027816180029,0.2771870900149603,0.3101505046598805,0.6565983913338139,0.06409408784059398,0.1422236203081963,5.244165898617508,6.963584331797231,3.8977490748915473,-4.682350421591003,-8.753139856972858,-5.384946970275618,3.458515283842795,43.88646288209607,2.222707423580786,2.3718457059679765
model_131,0.015,75,4000,229,180554.47598253275,5.681222707423581,37.161572052401745,0.19236824777776917,0.13581568659723667,0.33856826751034613,0.23231913106704571,0.22691905662622333,0.5012318431917713,0.0675732010656605,0.14039056973863157,5.415788944723612,6.950287437185931,3.0258353748783846,-4.864555900140203,-8.06558783440791,-6.59591766226399,2.7248908296943233,34.43668122270742,2.9563318777292578,1.8208355167394474
model_132,0.015,75,5000,229,180554.47598253275,5.681222707423581,30.50655021834061,0.1818198868512139,0.12532880937866822,0.29338773438601035,0.19621592883340697,0.17980133396586004,0.40934878939309965,0.06367292566038242,0.14131449711177935,5.481915789473677,6.633861052631574,2.4557758079921457,-5.181855560007866,-7.816089395640965,-7.711900214243719,2.1703056768558953,28.336244541484717,3.510917030567686,1.4191557496360998
model_133,0.015,100,500,229,180554.47598253275,5.681222707423581,188.6288209606987,0.1153534187570471,0.11387551454224842,0.32230783969761195,0.31850457380732333,0.9334101994132818,0.9703921745406461,0.05245233632398551,0.06664894188365414,1.5180349344978161,2.594031441048037,16.946793594515984,-12.819465159993895,-28.441762453292434,-6.1611549412922235,5.475982532751091,172.7947598253275,0.2052401746724891,5.366797671033479
model_134,0.015,100,1000,229,180554.47598253275,5.681222707423581,116.01310043668123,0.16595497929621397,0.16016602522965465,0.41273097348106325,0.3978921949248769,0.8057988038305275,0.9632269234889322,0.07302194330235179,0.10027581135367465,2.545039301310043,3.96330917030568,9.908282645543334,-7.443799940526425,-17.260303679327407,-3.8586921759294266,5.419213973799127,106.75982532751091,0.26200873362445415,5.121595342066958
model_135,0.015,100,2000,229,180554.47598253275,5.681222707423581,68.0174672489083,0.21888322339237645,0.17024881614628018,0.4740679412565846,0.3607813743520873,0.4460143393581616,0.8794438208707409,0.07362562497589577,0.14074337319616664,4.59198245614035,6.503934210526317,5.556268266403371,-4.801520972513402,-10.644253892260528,-3.727316084692241,4.729257641921397,62.8646288209607,0.9519650655021834,3.436218340611353
model_136,0.015,100,3000,229,180554.47598253275,5.681222707423581,48.786026200873366,0.21231860816371786,0.15223099323578484,0.4137164083513695,0.2881599436873149,0.3008538875286884,0.6800783420421233,0.06419019721396624,0.14522354917963975,5.115399103139008,6.72174977578475,3.945088380056308,-4.61813228074923,-8.826787028330903,-5.107691369840488,3.6375545851528384,45.148471615720524,2.0436681222707422,2.46884133915575
model_137,0.015,100,4000,229,180554.47598253275,5.681222707423581,38.11353711790393,0.1914860554007913,0.13720592081564514,0.335381028613963,0.23481605280600734,0.224949653266504,0.5003266815525999,0.0700625093123923,0.1398109079634441,5.2892946859903365,6.593290821256034,3.060809434803249,-5.071956799538238,-8.380584323320141,-6.80192251362982,2.663755458515284,35.44978165938865,3.017467248908297,1.7545385735080061
model_138,0.015,100,5000,229,180554.47598253275,5.681222707423581,31.209606986899562,0.2002081043060644,0.14226225079130658,0.3228256629169882,0.22325040211312142,0.20694285022566553,0.4446005018185855,0.07025393224071469,0.1554593009051082,5.161909999999998,6.4454669999999945,2.4402855355523956,-4.994886952501993,-7.690125190538445,-7.359058226496867,2.314410480349345,28.895196506550217,3.3668122270742358,1.537598253275109
model_139,0.015,150,500,229,180554.47598253275,5.681222707423581,204.23144104803492,0.11535457456604405,0.1140369270424047,0.32396326894535515,0.32038243581937326,0.944076170996284,0.9814529478284937,0.052375337202727926,0.06649366216072643,1.4684104803493425,2.571593013100436,17.294439202192226,-14.389478271147562,-31.650736692131236,-6.876752990786729,5.532751091703057,187.93886462882097,0.14847161572052403,5.445085880640465
model_140,0.015,150,1000,229,180554.47598253275,5.681222707423581,124.10480349344978,0.16500282281786924,0.15846117979475052,0.41490359038288915,0.3985520740644051,0.7766258133937302,0.9762027758752649,0.06780726683800525,0.0991888591608404,2.6097729257641924,4.027187772925762,10.118090527781428,-8.246556480397283,-18.931392470974302,-4.209815341003968,5.471615720524017,114.7117903930131,0.2096069868995633,5.168896652110626
model_141,0.015,150,2000,229,180554.47598253275,5.681222707423581,71.7292576419214,0.21683143995238155,0.16566225099252677,0.47386622138351014,0.3510116681161163,0.43086840415057726,0.8899701413122939,0.07016410198865147,0.13895741990492186,4.7805,6.910319298245612,5.6578733746002285,-5.1471139438283275,-11.39604226899913,-3.8305100432516594,4.786026200873362,66.52838427947599,0.8951965065502183,3.4664104803493454
model_142,0.015,150,3000,229,180554.47598253275,5.681222707423581,51.05240174672489,0.21051016574937098,0.14469166517880164,0.40607643174694297,0.270859554864789,0.28537618837195,0.6588943283362754,0.062474264958621066,0.1447336946336366,5.257281105990786,6.938557603686637,3.9918961737481693,-5.060373408289403,-9.526473097281352,-5.499812646762862,3.558951965065502,47.493449781659386,2.1222707423580784,2.340360989810771
model_143,0.015,150,4000,229,180554.47598253275,5.681222707423581,39.633187772925766,0.18501416113331395,0.12800770553025265,0.32342258305723565,0.21877282016029603,0.20522733716607336,0.46840612544118837,0.06516176820775305,0.13531088832093838,5.473137055837557,6.683083248730959,3.1125029113948974,-5.375892739544643,-8.855042778196587,-7.072998942926093,2.6200873362445414,37.01310043668122,3.061135371179039,1.6967947598253283
model_144,0.015,150,5000,229,180554.47598253275,5.681222707423581,32.44541484716157,0.1912009012975186,0.13247284578899196,0.3102071341129932,0.20824186850160356,0.19548433877678673,0.43623389446983074,0.06988581738364583,0.14786348290534285,5.354716417910454,6.608658706467665,2.496295155470851,-5.275763249337187,-8.110782881941923,-7.631179197226959,2.2620087336244543,30.183406113537117,3.4192139737991267,1.4601804949053852
model_145,0.015,200,500,229,180554.47598253275,5.681222707423581,218.96069868995633,0.11332936340214021,0.1127308618324946,0.31982782961387424,0.3181646036214717,0.9560066389214861,0.9838470481483582,0.05212475302663188,0.06518921559892664,1.4086812227074221,2.4500078602620063,17.720896495642574,-15.775510181912024,-34.54988565547458,-7.453824628536862,5.558951965065503,202.12663755458516,0.1222707423580786,5.508803493449782
model_146,0.015,200,1000,229,180554.47598253275,5.681222707423581,131.04803493449782,0.16317560471354545,0.15864922550491242,0.4100661167390852,0.3980975151031602,0.8115936165897636,0.9735939703188612,0.07137665531124028,0.09815890897833679,2.408951965065503,3.773457641921397,10.254873475068752,-8.893431567360341,-20.28990792444638,-4.479036183577146,5.4803493449781655,121.32751091703057,0.20087336244541484,5.2619563318777285
model_147,0.015,200,2000,229,180554.47598253275,5.681222707423581,74.77729257641921,0.2185862033669533,0.16943950574426944,0.47797900964414236,0.36082635563464194,0.44441973637003174,0.8993067429331235,0.07127070001605199,0.1397314805712385,4.672228070175437,6.695636842105265,5.727418470640376,-5.332459113490299,-11.905032482503637,-3.792897319813324,4.860262008733624,69.53275109170306,0.8209606986899564,3.5510422125181944
model_148,0.015,200,3000,229,180554.47598253275,5.681222707423581,52.851528384279476,0.21437835862768345,0.15177429681719076,0.4207940316602812,0.28858491845970297,0.31100340742968535,0.7014735892015624,0.06867748999631207,0.14680350498472922,5.171315555555554,7.025907555555553,4.011469249589823,-5.065017151208979,-9.714594409712767,-5.325381360385032,3.6812227074235806,49.1703056768559,2.0,2.467254730713246
model_149,0.015,200,4000,229,180554.47598253275,5.681222707423581,40.97379912663755,0.19293682479692154,0.13818721445089763,0.3409773311936977,0.23802122655226216,0.216980716004605,0.5058076331580056,0.0655963434607456,0.13994781944938972,5.223256038647341,6.502916908212556,3.126475145741998,-5.173809445397537,-8.783131926971668,-6.661724623824445,2.777292576419214,38.19650655021834,2.903930131004367,1.894128093158662
model_150,0.015,200,5000,229,180554.47598253275,5.681222707423581,33.34061135371179,0.18798493161000723,0.13302332055623572,0.30881810880863003,0.21121785579255206,0.1995329003131469,0.44304940856443553,0.0686526297583867,0.14496854723213623,5.200285714285719,6.502650246305421,2.514415899724988,-5.352160652832369,-8.288053723951627,-7.670240318146103,2.2489082969432315,31.09170305676856,3.432314410480349,1.505406113537118
model_151,0.015,250,500,229,180554.47598253275,5.681222707423581,222.6986899563319,0.114867789364319,0.11384245755029096,0.3223072271622856,0.3194049455492762,0.9526622395072176,0.9858057880983646,0.05264634327209559,0.0662553232704421,1.4384628820960728,2.420278602620089,17.649747073082597,-16.249104511678336,-35.49079599059807,-7.689394143397512,5.558951965065503,205.94323144104803,0.1222707423580786,5.496419213973799
model_152,0.015,250,1000,229,180554.47598253275,5.681222707423581,132.99126637554585,0.16622933664337927,0.16004842155295182,0.415943484503881,0.4001751042598633,0.8045584438822302,0.9825919955832619,0.07119108885007462,0.10037587447313695,2.5359475982532773,4.067974672489085,10.241879431418628,-9.11963738218528,-20.76286544848904,-4.5643988948849294,5.5152838427947595,123.41484716157206,0.16593886462882096,5.26907423580786
model_153,0.015,250,2000,229,180554.47598253275,5.681222707423581,75.79039301310044,0.22142163313165442,0.1721086919989694,0.48242743873957594,0.3642908431820452,0.4284446452311852,0.9060534112261572,0.0690487617166764,0.14180926108083225,4.727676855895198,6.764176419213976,5.700224229060869,-5.290286958193335,-11.972480243068588,-3.6173125864980675,4.88646288209607,70.51965065502183,0.7947598253275109,3.5763726346433757
model_154,0.015,250,3000,229,180554.47598253275,5.681222707423581,53.43231441048035,0.21373870491027774,0.15108018108608687,0.41159314995838703,0.28241645061318155,0.303909858443637,0.6735883173110248,0.06637017077101805,0.14699810188802523,5.198253393665162,6.90570135746606,4.005880945716502,-5.058988439453684,-9.780107041920552,-5.27484835219405,3.668122270742358,49.76419213973799,2.013100436681223,2.5069752547307123
model_155,0.015,250,4000,229,180554.47598253275,5.681222707423581,41.31004366812227,0.19286126940173634,0.13663379738106277,0.33811311929558957,0.23563821486692835,0.2322013093365521,0.5004072172226551,0.06838299263426781,0.1406964689223319,5.202303921568623,6.641578431372544,3.1184131525215824,-5.341228697196339,-8.99570513448196,-6.872069081173614,2.7074235807860263,38.60262008733624,2.9737991266375547,1.8538719068413394
model_156,0.015,250,5000,229,180554.47598253275,5.681222707423581,33.55458515283843,0.18813939668884774,0.13332265172861715,0.30615726559590917,0.21106371907442328,0.19130818592031024,0.4257428977535579,0.06934906547122749,0.1455445964693982,5.355969849246229,6.527724623115575,2.5123145248029766,-5.394395862486346,-8.352384843661351,-7.692693948318056,2.2314410480349345,31.323144104803493,3.449781659388646,1.4660815138282393
model_157,0.015,300,500,229,180554.47598253275,5.681222707423581,223.2008733624454,0.1153053788304359,0.1138469246220206,0.32285806082084767,0.31867158115871275,0.9462560447372931,0.9842808937787103,0.05184654804454979,0.06652641193098909,1.4337292576419194,2.463904803493448,17.567884938726806,-16.338181533122718,-35.66213238076391,-7.728607856027013,5.563318777292577,206.4410480349345,0.11790393013100436,5.48734497816594
model_158,0.015,300,1000,229,180554.47598253275,5.681222707423581,133.58951965065503,0.16549521629028627,0.1592242183911283,0.4140873886772184,0.3980952105410695,0.8084597802232018,0.9781746880000155,0.0699625562018264,0.09978776549371175,2.509746724890827,3.991198253275108,10.209540115610787,-9.133812150652986,-20.842245620103657,-4.497936027281363,5.5152838427947595,123.93013100436681,0.16593886462882096,5.25242212518195
model_159,0.015,300,2000,229,180554.47598253275,5.681222707423581,76.07860262008734,0.2238719898103872,0.17436523070041,0.48715938332984504,0.36896771438426673,0.4480472851491346,0.9131232903580707,0.07076034840493207,0.14359547339434522,4.638427947598249,6.63413886462882,5.690941274569363,-5.303032608706299,-12.021718279568466,-3.616178856244648,4.934497816593886,70.74235807860262,0.7467248908296943,3.6575371179039293
model_160,0.015,300,3000,229,180554.47598253275,5.681222707423581,53.55458515283843,0.21640224488902593,0.15401357751258246,0.41898877563379866,0.28834958629725277,0.29825071074428894,0.6911625128874037,0.0650288909562877,0.14823605997979114,5.260609865470853,6.967486995515691,3.9947360636975535,-5.099660594651819,-9.837137330982392,-5.298607816006183,3.62882096069869,49.92576419213974,2.052401746724891,2.45357787481805
model_161,0.015,300,4000,229,180554.47598253275,5.681222707423581,41.375545851528386,0.19274536017454463,0.1359600908852244,0.3401466990609267,0.23361996238110155,0.230788487207059,0.5096909907884735,0.06724193875658414,0.1406945665179126,5.28568269230769,6.613467307692308,3.116435264169263,-5.300045192870068,-8.961727797355623,-6.796714807657857,2.7248908296943233,38.65065502183406,2.9563318777292578,1.8491179039301306
model_162,0.015,300,5000,229,180554.47598253275,5.681222707423581,33.63755458515284,0.19106692106620327,0.13286380378751453,0.3117220678181561,0.2082663449932962,0.20051459086907328,0.43191377079124316,0.07011143233816197,0.14814113120304803,5.410568527918786,6.721010152284268,2.5080770974261712,-5.327856501206668,-8.290649211547048,-7.571350975730801,2.2882096069868996,31.349344978165938,3.393013100436681,1.483173216885007
model_163,0.02,10,500,229,180554.47598253275,5.681222707423581,99.37554585152839,0.15711804730025872,0.14282173573003798,0.3647292324356459,0.3291298806310991,0.6736034657753127,0.851167296755532,0.07217489983655526,0.10471078949447654,2.6289237668161394,4.489131838565019,9.930117871440002,-6.986783630114689,-14.74752764530388,-5.219948740424025,4.528384279475983,90.21834061135371,1.1528384279475983,4.011112081513829
model_164,0.02,10,1000,229,180554.47598253275,5.681222707423581,69.40174672489083,0.1949269247690738,0.16832963052289274,0.42100450599654204,0.3604958810774187,0.5586974724336656,0.83832938474603,0.08379694955689966,0.13474100810907513,3.5540807174887847,5.376199999999997,6.598501589740942,-5.119826681970401,-10.698946472504765,-4.574808271419376,4.388646288209607,63.27947598253275,1.2925764192139737,3.626972343522563
model_165,0.02,10,2000,229,180554.47598253275,5.681222707423581,46.1353711790393,0.21993395635487928,0.16164514300400679,0.4355255886499141,0.31130375864793275,0.3380626515933477,0.746272859771447,0.07745025828863682,0.15614852965303794,5.089378995433788,6.876368949771688,4.170951719551884,-4.357413304480112,-8.161496177579798,-5.149695012035073,3.6593886462882095,42.31877729257642,2.021834061135371,2.5021950509461437
model_166,0.02,10,3000,229,180554.47598253275,5.681222707423581,35.209606986899566,0.20009672748834836,0.14417530613784643,0.3603762034078517,0.25163234515383975,0.27361393529836886,0.5614335328598108,0.07970753952126305,0.14921231336688193,5.105131707317069,6.743063414634143,3.110774944965047,-4.6399162901907225,-7.574760193590894,-6.534939753337799,2.7947598253275108,32.414847161572055,2.88646288209607,1.8933799126637567
model_167,0.02,10,4000,229,180554.47598253275,5.681222707423581,28.646288209606986,0.19525121419343563,0.14114656066652184,0.32205025929667974,0.22710541646625088,0.23281086047268937,0.46233349840786264,0.08544564442431124,0.15714753452089852,4.841890547263677,6.207376119402982,2.4626138841216503,-4.781701377596713,-7.174313995386198,-7.345220396212888,2.2838427947598254,26.362445414847162,3.3973799126637556,1.570820960698691
model_168,0.02,10,5000,229,180554.47598253275,5.681222707423581,24.16593886462882,0.1688717892996292,0.11595774771370108,0.26629140981292787,0.17899431769121743,0.1823184329156587,0.36523971433424296,0.07160778539797619,0.14115273686779656,5.244635838150288,6.551624277456647,2.0682611443656373,-5.034274570097719,-7.0623087668459466,-8.120694152946314,1.8427947598253276,22.323144104803493,3.8384279475982535,1.1945560407569142
model_169,0.02,25,500,229,180554.47598253275,5.681222707423581,127.78602620087337,0.13758413734786065,0.1317594228935925,0.34646910126927555,0.3321574849380868,0.7854322119927052,0.8923480955782522,0.06381808147698527,0.08528995283187009,2.019716814159289,3.470712389380527,12.670419704630772,-8.444473327076762,-18.49074113856538,-5.1505970632538505,4.877729257641922,116.14410480349345,0.8034934497816594,4.591921397379912
model_170,0.02,25,1000,229,180554.47598253275,5.681222707423581,85.22270742358079,0.1792624836115533,0.16369902665609626,0.4138679149639895,0.3775462801890984,0.6471608446210296,0.8772486026403313,0.07655938165156859,0.11504076198708264,3.0696991150442456,4.65973716814159,7.988559334311469,-5.723713849528458,-12.6405847467118,-4.164841719714079,4.759825327510917,77.96069868995633,0.9213973799126638,4.2164832605531295
model_171,0.02,25,2000,229,180554.47598253275,5.681222707423581,54.20524017467249,0.2144020099661743,0.16376349026720105,0.44423521296401847,0.33099637768676,0.3930489217093378,0.7872411099902752,0.0766604780451942,0.1441792887388413,4.652132743362828,6.565801769911499,4.818935934624797,-4.500814645975473,-9.023521083918371,-4.649941776349001,4.034934497816594,49.903930131004365,1.6462882096069869,2.8947016011644835
model_172,0.02,25,3000,229,180554.47598253275,5.681222707423581,40.353711790393014,0.20039285479331514,0.1438242413140531,0.3724790210846213,0.2609583042924174,0.2841608084383579,0.5931297859887636,0.07175916430345189,0.14465997255419538,4.9903679245283,6.517421698113203,3.488285106323464,-4.692201490756101,-8.085756508191478,-6.104594287715269,3.074235807860262,37.27947598253275,2.606986899563319,2.0765851528384274
model_173,0.02,25,4000,229,180554.47598253275,5.681222707423581,32.2882096069869,0.19424506720540596,0.13778392838125805,0.32421553390376373,0.22484299709047495,0.20492341127776526,0.46519554809434077,0.07010942894017883,0.15049557714995715,5.223432835820889,6.455954228855716,2.721609188163931,-4.957062459595735,-7.688796590370607,-7.246217228269435,2.423580786026201,29.8646288209607,3.2576419213973797,1.6212634643377
model_174,0.02,25,5000,229,180554.47598253275,5.681222707423581,26.90829694323144,0.17577457296549323,0.12206648927415817,0.2736397056527595,0.18729059549114482,0.15871758567944028,0.3682182531912817,0.0667080661739473,0.1452595255156182,5.303521276595742,6.227914893617016,2.250402687451327,-5.10306428519902,-7.384242131111639,-7.966842174469785,1.965065502183406,24.943231441048034,3.7161572052401746,1.2856215429403193
model_175,0.02,50,500,229,180554.47598253275,5.681222707423581,159.5240174672489,0.12269886788303645,0.11899195995752085,0.3308906364229706,0.3215040732905577,0.8879806150837489,0.9407242805714421,0.0562369392779887,0.07228811721679912,1.7158508771929772,3.0345754385964887,15.29869755256417,-10.499918402629485,-23.34634205275284,-5.4435188046420455,5.2663755458515285,145.5065502183406,0.4148471615720524,5.057464337700145
model_176,0.02,50,1000,229,180554.47598253275,5.681222707423581,101.36244541484716,0.1691915002130042,0.15895825899216615,0.4108490707644449,0.3857291637163439,0.7464334321385439,0.9237305028789745,0.07263268655221751,0.1038109970327486,2.7387456140350834,4.2933385964912265,9.154211130579354,-6.531950254177687,-14.92146625711601,-3.917978278909397,5.157205240174672,92.87772925764192,0.5240174672489083,4.7469548762736515
model_177,0.02,50,2000,229,180554.47598253275,5.681222707423581,61.56768558951965,0.21273151001779622,0.16259365753114993,0.4541004608971995,0.33947204763070665,0.40235606467625473,0.8274573733056908,0.06991478454967003,0.13852876907468667,4.7913155555555536,6.651295111111111,5.294320350798854,-4.582423880815876,-9.795102262845147,-4.0503204976615015,4.436681222707423,56.80349344978166,1.244541484716157,3.200163027656475
